* `displayName` (`id`): `description` (`name`, `displayQuality`, `quality`, `priceEach`, `maxStackCount`)
* 图腾:健壮 Ⅱ (994): 大幅增加背包容量。 (Totem_Strong 2, 3, 3, 2000, 1)
* 图腾:健壮 Ⅰ (995): 大幅提高负重能力。 (Totem_Strong, 2, 2, 1000, 1)
* 洋蓟 (996): 高端的食材，烹饪方法也不太普通。 (Aritichoke, 0, 995, 3847, 3)
* 茄子 (997): 请不要拿它做奇怪的事情。 (Aubergine, 0, 992, 362, 3)
* 香蕉 (998): 可以快速补充能量。 (Banana, 0, 992, 355, 3)
* 花椰菜 (999): 热量很低，健身人士的最爱。 (Cauliflower, 0, 993, 1095, 3)
* 樱桃 (1000): 红红的，很甜。 (Cherry, 0, 995, 3892, 3)
* 辣椒 (1001): 看起来就相当辣。 (Chilli, 0, 993, 701, 3)
* 椰子 (1002): 开个孔就能喝到清甜的椰子水。 (Coconut, 0, 995, 4574, 3)
* 玉米 (1003): 非常好的能量来源，很适合拿来当作主食。 (Corn, 0, 992, 455, 3)
* 黄瓜 (1004): 清醒爽脆，是相当著名的负卡食物。 (Cucumber, 0, 992, 335, 3)
* 大蒜 (1005): 跟肉是绝配。 (Garlic, 0, 991, 150, 3)
* 葡萄 (1006): 很好吃，还能用来酿酒。 (Grape, 0, 993, 850, 3)
* 韭葱 (1007): 长得很像大葱，但味道更柔和一些。 (Leek, 0, 995, 3471, 3)
* 柠檬 (1008): 很酸，但是没有它不能搭配的饮料。 (Lemon, 0, 994, 1764, 3)
* 芒果 (1009): 很甜，非常适合做成甜品。 (Mango, 0, 994, 1832, 3)
* 洋葱 (1010): 一想到要切开它，眼泪就会不自主地流下来。 (Onion, 0, 991, 192, 3)
* 橙子 (1011): 酸酸的，维生素含量很高。 (Orange, 0, 993, 888, 3)
* 梨 (1012): 水分充足，听说还能润肺止咳。 (Pear, 0, 993, 780, 3)
* 菠萝 (1013): 酸甜可口，但吃之前最好先用盐水浸泡一下。 (Pineapple, 0, 994, 1999, 3)
* 杨桃 (1015): 切开之后是个漂亮的五角星。 (Starfruit, 0, 995, 3835, 3)
* 草莓 (1016): 好看又好吃。 (Strawberry, 0, 994, 2004, 3)
* 西红柿 (1017): 非常万能的蔬菜，能做各种各样的料理，直接吃味道也相当不错。 (Tomato, 0, 991, 194, 3)
* 西瓜 (1018): 没有西瓜的夏天是不完整的。 (Watermelon, 0, 994, 1986, 3)
* 苹果的种子 (1019): 能种出苹果。 (Seed_Apple, 0, 992, 159, 5)
* 洋蓟的种子 (1020): 能种出洋蓟。 (Seed_Aritichoke, 0, 995, 912, 5)
* 茄子的种子 (1021): 能种出茄子。 (Seed_Aubergine, 0, 992, 168, 5)
* 香蕉的种子 (1022): 能种出香蕉。 (Seed_Banana, 0, 992, 153, 5)
* 胡萝卜的种子 (1023): 能种出胡萝卜。 (Seed_Carrot, 0, 991, 62, 5)
* 花椰菜的种子 (1024): 能种出花椰菜。 (Seed_Cauliflower, 0, 993, 402, 5)
* 樱桃的种子 (1025): 能种出樱桃。 (Seed_Cherry, 0, 995, 982, 5)
* 辣椒的种子 (1026): 能种出辣椒。 (Seed_Chilli, 0, 993, 278, 5)
* 椰子的种子 (1027): 能种出椰子。 (Seed_Coconut, 0, 995, 1129, 5)
* 玉米的种子 (1028): 能种出玉米。 (Seed_Corn, 0, 992, 194, 5)
* 黄瓜的种子 (1029): 能种出黄瓜。 (Seed_Cucumber, 0, 992, 153, 5)
* 大蒜的种子 (1030): 能种出大蒜。 (Seed_Garlic, 0, 991, 75, 5)
* 葡萄的种子 (1031): 能种出葡萄。 (Seed_Grape, 0, 993, 343, 5)
* 韭葱的种子 (1032): 能种出韭葱。 (Seed_Leek, 0, 995, 858, 5)
* 柠檬的种子 (1033): 能种出柠檬。 (Seed_Lemon, 0, 994, 533, 5)
* 芒果的种子 (1034): 能种出芒果。 (Seed_Mango, 0, 994, 571, 5)
* 洋葱的种子 (1035): 能种出洋葱。 (Seed_Onion, 0, 991, 103, 5)
* 橙子的种子 (1036): 能种出橙子。 (Seed_Orange, 0, 993, 355, 5)
* 梨的种子 (1037): 能种出梨。 (Seed_Pear, 0, 993, 303, 5)
* 菠萝的种子 (1038): 能种出菠萝。 (Seed_Pineapple, 0, 994, 629, 5)
* 土豆的种子 (1039): 能种出土豆。 (Seed_Potato, 0, 991, 114, 5)
* 南瓜的种子 (1040): 能种出南瓜。 (Seed_Pumpkin, 0, 993, 310, 5)
* 杨桃的种子 (1041): 能种出杨桃。 (Seed_Starfruit, 0, 995, 965, 5)
* 草莓的种子 (1042): 能种出草莓。 (Seed_Strawberry, 0, 994, 608, 5)
* 西红柿的种子 (1043): 能种出西红柿。 (Seed_Tomato, 0, 991, 95, 5)
* 西瓜的种子 (1044): 能种出西瓜。 (Seed_Watermelon, 0, 994, 660, 5)
* 保险箱钥匙 (1045): 打开零号区某处保险箱的钥匙。 (Key_GroundZero_NavigationBoss, 0, 2, 768, 1)
* 防御力场发生器 (1046): 能够产生高能防御力场，用于解决星际航行中的那些太空垃圾的威胁。 (Quest_DefenceShield, 0, 6, 5000, 1)
* 快递 (1047): 赶紧送到收货人那！可别带回基地了！ (Quest_DeliverBox_DestoryOnBase_881, 0, 3, 1, 1)
* 快递 (1048): 赶紧送到收货人那！可别带回基地了！ (Quest_DeliverBox_DestoryOnBase_882, 0, 3, 1, 1)
* 快递 (1049): 赶紧送到收货人那！可别带回基地了！ (Quest_DeliverBox_DestoryOnBase_883, 0, 3, 1, 1)
* 快递 (1050): 赶紧送到收货人那！可别带回基地了！ (Quest_DeliverBox_DestoryOnBase_884, 0, 3, 1, 1)
* 快递 (1051): 赶紧送到收货人那！可别带回基地了！ (Quest_DeliverBox_DestoryOnBase_885, 0, 3, 1, 1)
* 快递 (1052): 赶紧送到收货人那！可别带回基地了！ (Quest_DeliverBox_DestoryOnBase_886, 0, 3, 1, 1)
* 快递 (1053): 赶紧送到收货人那！可别带回基地了！ (Quest_DeliverBox_DestoryOnBase_885_2, 0, 3, 1, 1)
* 快递 (1054): 赶紧送到收货人那！可别带回基地了！ (Quest_DeliverBox_DestoryOnBase_887, 0, 3, 1, 1)
* 特制AK47 (1055): 特制的AK47，无法带回基地。 (AR_AK47_Quest, 0, 999, 1, 1)
* 特制StG 77A3 (1056): 特制的StG 77A3，无法带回基地。 (AR_AUGA3_Quest, 0, 999, 1, 1)
* 特制M14 (1057): 特制的M14，无法带回基地。 (BR_M14_Quest, 0, 999, 1, 1)
* 特制格力克 (1058): 特制的格力克，无法带回基地。 (PST_Glick_Quest, 0, 999, 1, 1)
* 特制MP-155 (1059): 特制的MP-155，无法带回基地。 (SHT_MP155_Quest, 0, 999, 1, 1)
* 特制SR-3M (1060): 特制的SR-3M，无法带回基地。 (SMG_SR3M_Quest, 0, 999, 1, 1)
* 特制Mosin-Nagant (1061): 特制的莫辛纳甘，无法带回基地。 (Sniper_Mosin_Quest, 0, 999, 1, 1)
* 毕业生名单 (1062): 这所学校的毕业生名单。 (Quest_Letter_StudentList, 0, 2, 1, 1)
* 校长室钥匙 (1063): 农场镇学校校长室的钥匙。 (Key_Farm_HeadMasterRoom, 0, 4, 136, 1)
* 特种洁厕灵 (1064): 使用了特殊配方，洗厕所特别干净。 (Quest_NBDetergent, 0, 1, 1, 1)
* 腿疼特效药 (1065): 可以治疗腿疼的特效药，看成分好像就是钙片。 (Quest_Farm_SpecialDrugs_1, 0, 1, 50, 1)
* 手疼特效药 (1066): 可以治疗手指尖疼的靶向药，但除了这个，标签上什么都没写。 (Quest_Farm_SpecialDrugs_2, 0, 1, 50, 1)
* 头疼特效药 (1067): 对头疼特别有效的药，反正标签上是这么写的。 (Quest_Farm_SpecialDrugs_3, 0, 1, 50, 1)
* 特效止疼药 (1068): 止疼的特效药，吃下去不只是疼，可以说所有感觉都会失去。 (Quest_Farm_SpecialDrugs_4, 0, 1, 50, 1)
* 强效蛋白粉 (1069): 双倍吸收力的蛋白粉，说明书上这么写的。 (Quest_Farm_SpecialDrugs_5, 0, 1, 50, 1)
* 火抗性针 (1070): 一段时间内受到的火属性伤害降低。 (Injection_FireResist, 0, 3, 648, 3)
* 毒抗性针 (1071): 一段时间内受到的毒属性伤害降低。 (Injection_PoisonResist, 0, 3, 648, 3)
* 空间抗性针 (1072): 一段时间内受到的空间属性伤害降低，但无法抵御空间风暴。 (Injection_SpaceResist, 0, 3, 648, 3)
* 沉重的轮胎 (1073): 非常重，无法带回基地。 (Quest_HeavyWheel, 0, 1, 1, 1)
* 棒球棍 (1074): 很常见的木制棒球棍。 (Bat, 0, 3, 689, 1)
* 带钉棒球棍 (1075): 改造了的棒球棍，看着打人就很疼。 (NailBat, 0, 5, 3669, 1)
* 蓝图：屎弹 (1076): 用于制造屎弹的蓝图。 (BP_Bullet_Poop_Normal, 0, 9, 50, 1)
* 石棉工作服 (1077): 用石棉制成的防火工作服，穿着一整套可以不受到地面上火焰的伤害。 (Armor_FireLandProtect, 0, 3, 1575, 1)
* 石棉工作头盔 (1078): 用石棉制成的防火工作头盔，穿着一整套可以不受到地面上火焰的伤害。 (Helmat_FireLandProtect, 0, 3, 861, 1)
* 橡胶工作服 (1079): 用橡胶制成的防电工作服，穿上后可以不受到地面上电流的伤害。 (Armor_ElecLandProtect, 0, 3, 1265, 1)
* 比利背包 (1080): 实验体比利比利穿着的背包，能提高对电和空间属性的防御能力。 (Backpack_SBossElec_ResSpace, 0, 7, 2235, 1)
* 啪啦背包 (1081): 实验体啪啦啪啦穿着的背包，能提高对火和电属性的防御能力。 (Backpack_SBossFire_ResElec, 0, 7, 2235, 1)
* 咕噜背包 (1082): 实验体咕噜咕噜穿着的背包，能提高对火和毒属性的防御能力。 (Backpack_SBossPoison_LowDurResFire, 0, 7, 2235, 1)
* 碎蛋壳 (1083): 破碎的蛋壳，里面还残留了一些蛋清。相当大，可以戴在头上。 (Helmat_Egg, 0, 2, 15, 1)
* 员工公寓102钥匙 (1084): 员工公寓的钥匙，应该可以打开102的门。 (Key_Apartment102, 0, 2, 655, 1)
* 员工公寓105钥匙 (1085): 员工公寓的钥匙，应该可以打开105的门。 (Key_Apartment105, 0, 3, 655, 1)
* 员工公寓101钥匙 (1086): 员工公寓的钥匙，应该可以打开101的门。 (Key_Apartment101, 0, 3, 655, 1)
* 宿舍楼101钥匙 (1087): 一把宿舍楼的钥匙。也许可以打开101的门。 (Key_Dormitory101, 0, 3, 350, 1)
* 未来控制器 (1088): 未来主机的手柄，把它安上才能开始玩游戏。 (FutureConsoleController, 0, 6, 5166, 1)
* TOZ-66龙息 (1089): 装备了龙息弹药的TOZ-66，能够发射灼烧敌人的子弹。 (SHT_TOZ66_Fire, 0, 9, 2435, 1)
* 显示卡SLI (1090): 将3张显卡用相当先进的方法结合在一起，虽然会损失一些总体性能，但可以把它们装进一个矿机插槽里。 (GPUSLI, 0, 7, 64308, 1)
* 显示卡SLI (1091): 在工作台解锁显示卡SLI制作的蓝图，方法简单明了，即使没有电子工程知识也能看懂。 (BP_GPUSLI, 5, 5, 50, 1)
* 一堆电子零件 (1092): 一大堆电子原件。 (Quest_916_ElectricParts_Ming, 0, 3, 10, 1)
* 高手护甲 (1093): 游戏高手的象征。 (Armor_FC, 0, 6, 1265, 1)
* 蓝图：彩色显示器 (1094): 用于在工作台制造彩色显示器的蓝图。 (BP_ColorMonitor, 0, 6, 50, 1)
* 好钓竿 (1095): 还算不错的钓竿。 (FishingRod_LV2, 0, 3, 1287, 1)
* 厉害钓竿 (1096): 非常厉害的钓竿。 (FishingRod_LV3, 0, 4, 4287, 1)
* 绿鲷鱼 (1097): 体型很平常，但深绿色相当少见。 (Fish_Black_Snapper, 0, 992, 1066, 1)
* 蓝雀鲷鱼 (1098): 很活泼，爱东游西窜的。 (Fish_Blue_Damselfish, 0, 992, 996, 1)
* 青南乳鱼 (1099): 细细长长，一般成群活动。 (Fish_Blue_Jack_Mackerel, 0, 3, 1715, 1)
* 蓝鲭鱼 (1100): 身体呈流线型，游得非常快。 (Fish_Blue_Mackerel, 0, 991, 506, 1)
* 蓝枪鱼 (1101): 鱼嘴又长又粗，看起来很威风。 (Fish_Blue_Marlin, 0, 994, 3762, 1)
* 蓝旗鱼 (1102): 尖尖的嘴巴，背鳍像旗子。 (Fish_Blue_Sailfish, 0, 994, 4107, 1)
* 蓝吊鱼 (1103): 通体是亮眼的蓝色，身体扁平，相当活泼。 (Fish_Blue_Tang, 0, 992, 805, 1)
* 棕白石鲈 (1104): 身体呈棕白色的斑纹，常成群活动。 (Fish_Brown_and_White_Grunt, 0, 3, 2063, 1)
* 棕梭鱼 (1105): 体型不大，但游起来很猛。 (Fish_Brown_Mullet, 0, 992, 1128, 1)
* 棕沙丁鱼 (1106): 在水里喜欢密密麻麻聚在一起，在水面上看着像一整条大鱼。 (Fish_Brown_Sardine, 0, 1, 497, 1)
* 黄金鱼 (1107): 虽然只是黄色的金鱼，但是名字非常讨喜。 (Fish_Golden_Fish, 0, 996, 12300, 1)
* 绿胖头鱼 (1108): 圆滚滚的，肉嫩嫩的，吃起来口感不错。 (Fish_Green_Cod, 0, 993, 1640, 1)
* 绿背鳙鱼 (1109): 鱼鳞硬硬的，嘴巴方方的，有点呆萌。 (Fish_Green_Triggerfish, 0, 3, 1578, 1)
* 绿黄鲀 (1110): 身体上绿一块黄一块的。 (Fish_Green_Yellow_Porcupinefish, 0, 993, 2057, 1)
* 蓝猫鲨鱼 (1111): 体型不大，性子温和，看着不凶。 (Fish_Grey_Catshark, 0, 995, 6084, 1)
* 橙青鳍鱼 (1112): 鱼鳍带点青绿色，与橙色的身体形成了鲜明的对比。 (Fish_Orange_Greenfin_Fish, 0, 994, 4113, 1)
* 橙金鳞鱼 (1113): 拥有亮晶晶的鳞片，很亮眼。 (Fish_Orange_Squirrelfish, 0, 994, 2979, 1)
* 粉金鱼 (1114): 看着特别可爱，让人忍不住多看几眼。 (Fish_Pink_Clownfish, 0, 1, 525, 1)
* 紫雀鲷鱼 (1115): 体型很小，通体紫色，性情很活跃。 (Fish_Purple_Damselfish, 0, 2, 814, 1)
* 粉鳍火焰鱼 (1116): 鱼鳍形似火焰，观赏性很强。 (Fish_Redfin_Flamefish, 0, 994, 3798, 1)
* 红鳍鲷鱼 (1117): 红色的鱼鳍相当显眼。 (Fish_Redfin_Snapper, 0, 992, 785, 1)
* 红九间鱼 (1118): 身上带几道深色条纹，喜欢成群结队。 (Fish_Red_Banded_Fish, 0, 2, 983, 1)
* 红金鱼 (1119): 常见的观赏鱼，相当招人喜欢。 (Fish_Red_Goldfish, 0, 1, 515, 1)
* 大眼红鱼 (1120): 肉吃起来特别鲜美，味道很棒。 (Fish_Red_Grouper, 0, 3, 1835, 1)
* 红斑鱼 (1121): 带点小斑点，是挺名贵的鱼。 (Fish_Red_Spotted_Grouper, 0, 995, 6534, 1)
* 白燕鱼 (1122): 鱼鳍较宽，像燕子的翅膀。 (Fish_White_Angelfish, 0, 992, 1108, 1)
* 大头金鱼 (1123): 白白胖胖，肉特别鲜美。 (Fish_White_Cod, 0, 1, 492, 1)
* 白扁鱼 (1124): 相当有名的食用鱼。 (Fish_White_Perch, 0, 2, 1006, 1)
* 黄绿鲷 (1125): 黄绿相间，颜色相当特别。 (Fish_Yellow_Green_Snapper, 0, 994, 3807, 1)
* 绿刺豚 (1126): 身上带刺，受惊吓了会鼓成个刺球。 (Fish_Yellow_Porcupinefish, 0, 2, 970, 1)
* 蓝图：TOZ-66龙息 (1127): 用于在工作台研发武器：TOZ-66龙息。 (BP_SHT_TOZ66_Fire, 0, 7, 1500, 1)
* 空间格力克 (1128): 小明用特殊的方法注入了空间能量的格力克，虽然其他方面没有提升，但可以使射出的子弹变为空间属性。 (PST_Glick_Space, 0, 7, 5150, 1)
* 高手背包 (1130): 游戏高手的象征。 (Backpack_FC, 0, 6, 2235, 1)
* 洋蓟瓣 (1131): 一小簇洋蓟，很多鱼都很喜欢。 (ArtichokeFloret, 0, 95, 212, 3)
* 玉米粒 (1132): Item_CornKernel_Desc (CornKernel, 0, 95, 212, 3)
* 芒果丁 (1133): Item_DicedMango_Desc (DicedMango, 0, 95, 212, 3)
* 蚯蚓 (1134): 活的。 (Earthworm, 0, 1, 212, 3)
* 葡萄粒 (1135): Item_GrapeGrain_Desc (GrapeGrain, 0, 95, 212, 3)
* 鸭舌帽 (1136): 钓鱼佬的最爱。 (Helmat_PeakedCap, 0, 5, 965, 1)
* 五级重型防弹衣 (1137): 重且结实。 (ArmorLV5_3, 0, 5, 9323, 1)
* 四级重型防弹衣 (1138): 耐久度很好，性价比很高的防弹衣，但在装载能力上做出了一定的妥协。 (ArmorLV4_3, 0, 4, 4808, 1)
* 三级重型防弹衣 (1139): 更重，但也更持久。 (ArmorLV3_2, 0, 3, 2929, 1)
* 四级作战防弹衣 (1140): 重量较轻，还拥有相当多的口袋。 (ArmorLV4_2, 0, 4, 3782, 1)
* 五级作战防弹衣 (1141): 各项能力都相当均衡，就感觉有点小贵。 (ArmorLV5_2, 0, 5, 8158, 1)
* 三级作战防弹衣 (1142): 在重量、耐久度方面表现相当平衡的防弹衣。 (ArmorLV3_3, 0, 3, 2485, 1)
* 坦克头盔 (1143): 有一定的防护能力，但因为把耳朵也罩住了，会影响听力。 (HelmatLV1_2, 0, 1, 97, 1)
* 二级轻型头盔 (1144): 佩戴起来相当稳固。 (HelmatLV2_2, 0, 2, 473, 1)
* 三级轻型头盔 (1145): 加厚了的制式装备，有更高的耐久度，但也会更重一些。 (HelmatLV3_2, 0, 3, 1479, 1)
* 维和头盔 (1146): 特殊的轻量化设计，在保证了耐久度的同时，重量也更轻了。 (HelmatLV3_UN, 0, 3, 1893, 1)
* 四级防弹头盔 (1147): 在防护性能和舒适度上表现都非常优秀。 (HelmatLV4_2, 0, 4, 3444, 1)
* 五级轻型头盔 (1148): 在防护性能、轻量化、耐久性、成本方面表现都相当优秀，但特殊的造型使得佩戴耳机相当不便。 (HelmatLV5_1Hear, 0, 5, 3787, 1)
* 五级作战头盔 (1149): 比较重，但防护性能相当出色的头盔。 (HelmatLV5_2, 0, 5, 6554, 1)
* 地窖岔路钥匙 (1150): 地窖中一处岔路的钥匙。 (Key_HiddenWarehouse_Cellar_Fork, 0, 5, 1952, 1)
* 防空系统密钥 (1151): 用于激活防空系统的控制权限，防空系统就位于风暴区。 (Key_Defense_System, 0, 7, 6000, 1)
* Item_Grenade_SpaceBoss (1152): Item_Grenade_SpaceBoss_Desc (Grenade_SpaceBoss, 0, 9, 580, 1)
* Item_Grenade_SpaceBoss (1153): Item_Grenade_SpaceBoss_Desc (Grenade_SpaceBoss_2, 0, 9, 580, 1)
* 鱼饵 (1154): 复合调配，各种鱼都很喜欢。 (FishingBait, 0, 2, 377, 3)
* 蓝图：电击手雷 (1155): 用于制造电击手雷的蓝图。 (BP_ElecGrenade, 0, 1, 50, 1)
* 蓝图：燃烧弹 (1156): 用于制造燃烧弹的蓝图。 (BP_FireGrenade, 0, 1, 50, 1)
* 蓝图：毒雾弹 (1157): 用于制造毒雾弹的蓝图。 (BP_ToxGrenade, 0, 1, 50, 1)
* 水族箱 (1158): Item_Aquarium_Desc (Aquarium, 5, 2, 500, 1)
* 蓝图：风暴枪 (1159): 用于在工作台研发武器：风暴枪。 (BP_BR_Storm_Space, 0, 7, 1500, 1)
* 配方：鱼饵 (1160): 在工作台制作鱼饵的配方。 (Formula_FishingBait, 0, 99, 655, 1)
* 蓝图：大型能量弹 (1161): 用于制造大型能量弹的蓝图。 (BP_Bullet_PWL_L, 0, 9, 50, 1)
* 强化小能量弹 (1162): 强化了穿甲能力的小能量弹。 (Bullet_PWS_H, 3, 9, 180, 240)
* 风暴工作服 (1163): 使用特殊材质制造的工作服，虽然抵挡子弹的能力很差，但穿上一整套可以抵御空间风暴早期的扰动。 (ArmorLV1StormProtection, 0, 3, 1288, 1)
* 神秘飞船图纸 (1164): 看不懂的图纸，好像是用来制造飞船的某个部件。 (Quest_Blueprint_ShipSpace, 0, 4, 50, 1)
* 蓝色方块 (1165): 神秘的蓝色方块，有种熟悉的感觉。 (BlueCube, 3, 3, 10, 9999)
* 方块收集装置 (1166): 用来收集和储存蓝色方块的容器，使用说明书上写着可以存储灵魂能量。 (Backpack_Cubbe, 0, 7, 5288, 1)
* 蓝图：好钓竿 (1167): 用于在工作台制造好钓竿的蓝图。 (BP_FishingRod_LV2, 0, 6, 500, 1)
* 蓝图：厉害钓竿 (1168): 用于在工作台制造厉害钓竿的蓝图。 (BP_FishingRod_LV3, 0, 6, 500, 1)
* J-Lab放映室钥匙 (1169): J-Lab实验室内某处放映室的钥匙，平时研究员会在里面放松放松。 (Key_JLab_MiniGameCartriage, 0, 5, 2680, 1)
* 高级有机纤维 (1170): 更结实的有机纤维，经常被用来制作轻型防弹衣。 (fiber_Lv2, 0, 3, 428, 10)
* 顶级有机纤维 (1171): 防护性能非常顶尖的有机纤维，常用来制造顶级的防弹衣与头盔。 (fiber_Lv3, 0, 4, 1289, 10)
* 小直刀 (1172): 使用轻量化材料制作，非常轻便。 (Knife_01_Blade, 0, 2, 3997, 1)
* 木柄短刀 (1173): 普通的木柄短刀。 (Knife_02_Short, 0, 1, 1367, 1)
* 指虎刀 (1174): 带有弹簧刀刃的指虎。 (Knife_03_Knuckle, 0, 5, 41667, 1)
* 爪刀 (1175): 刀刃全是蓝色，看上去就很贵。 (Knife_04_Karambit, 0, 6, 201680, 1)
* 廓尔喀弯刀 (1176): 经典的刀型很容易砍出血来。 (Knife_06_Gurkhakukri, 0, 4, 25678, 1)
* 战术刺刀 (1177): 制式的军用刺刀。 (Knife_07_Bayonet, 0, 1, 8645, 1)
* 战术刀具箱 (1178): 里面可能放着各种各样的刀具，请适度消费。 (KnifeBox, 0, 5, 5000, 1)
* 配方：战术刀具箱 (1179): 在工作台制作战术刀具箱的配方。 (Formula_KnifeBox, 0, 99, 429, 1)
* 自制糖果 (1180): 甜食令人快乐。 (CandyCan, 0, 3, 470, 1)
* 棒棒糖 (1181): 比赛前舔一舔，甜甜的，好吃。 (Candy, 0, 1, 101, 3)
* 和平星 (1182): 愿世界和平！ (PeaceStar, 0, 5, 10127, 1)
* 和平星 (1183): 已经化作了粉末。 (FakePeaceStar, 0, 1, 970, 1)
* 高级火药 (1184): 杂质更少，威力更高。 (GunPowderLv5, 4, 995, 10, 300)
* 蓝图：AR-特种穿甲弹 (1185): 用于在工作台制造AR-特种穿甲弹的蓝图。 (BP_Bullet_AR_Piercing6, 0, 0, 50, 1)
* 蓝图：L-特种穿甲弹 (1186): 用于制造L-特种穿甲弹的蓝图。 (BP_Bullet_BR_Piercing6, 0, 0, 50, 1)
* 蓝图：MAG-特种穿甲弹 (1187): 用于制造MAG-特种穿甲弹的蓝图。 (BP_Bullet_MAG_Piercing6, 0, 9, 50, 1)
* 蓝图：特种霰弹 (1188): 用于制造特种霰弹的蓝图。 (BP_Bullet_SHT_Break, 0, 9, 50, 1)
* 蓝图：S-特种弹 (1189): 用于制造S-特种弹的蓝图。 (BP_Bullet_SMG_Break, 0, 9, 50, 1)
* 特种穿甲狙击弹 (1190): 用于制造特种穿甲狙击弹的蓝图。 (BP_Bullet_SNP_Piercing6, 0, 9, 50, 1)
* 北厂区小屋钥匙 (1191): 能打开农场镇北厂区内小屋的门。 (Key_Farm_NorthFactoryRoom, 0, 3, 101, 1)
* 罐装火药 (1192): 贴着蓝色标签的罐装火药。 (GunPowder_Blue, 0, 3, 500, 5)
* 罐装火药 (1193): 贴着绿色标签的罐装火药。 (GunPowder_Green, 0, 3, 500, 5)
* 罐装火药 (1194): 贴着红色标签的罐装火药。 (GunPowder_Red, 0, 4, 800, 5)
* 蓝图：穿甲狙击弹 (1195): 用于制造穿甲狙击弹的蓝图。 (BP_Bullet_SNP_Piercing2, 0, 9, 50, 1)
* 蓝图：AR-穿甲弹 (1196): 用于制造AR-穿甲弹的蓝图。 (BP_Bullet_AR_Piercing3, 0, 9, 50, 1)
* 蓝图：AR-高级穿甲弹 (1197): 用于制造AR-高级穿甲弹的蓝图。 (BP_Bullet_AR_Piercing5, 0, 9, 50, 1)
* 蓝图：L-穿甲弹 (1198): 用于制造L-穿甲弹的蓝图。 (BP_Bullet_BR_Piercing3, 0, 9, 50, 1)
* 蓝图：L-高级穿甲弹 (1199): 用于制造L-高级穿甲弹的蓝图。 (BP_Bullet_BR_Piercing5, 0, 9, 50, 1)
* 蓝图：MAG-穿甲弹 (1200): 用于制造MAG-穿甲弹的蓝图。 (BP_Bullet_MAG_Piercing2, 0, 9, 50, 1)
* 蓝图：MAG-高级穿甲弹 (1201): 用于制造MAG-高级穿甲弹的蓝图。 (BP_Bullet_MAG_Piercing4, 0, 9, 50, 1)
* 蓝图：穿甲霰弹 (1202): 用于制造穿甲霰弹的蓝图。 (BP_Bullet_SHT_Piercing3, 0, 9, 50, 1)
* 蓝图：高级穿甲霰弹 (1203): 用于制造高级穿甲霰弹的蓝图。 (BP_Bullet_SHT_Piercing5, 0, 9, 50, 1)
* 蓝图：S-穿甲弹 (1204): 用于制造S-穿甲弹的蓝图。 (BP_Bullet_SMG_Piercing3, 0, 9, 50, 1)
* 蓝图：S-高级穿甲弹 (1205): 用于制造S-高级穿甲弹的蓝图。 (BP_Bullet_SMG_Piercing5, 0, 9, 50, 1)
* 蓝图：高级穿甲狙击弹 (1206): 用于制造高级穿甲狙击弹的蓝图。 (BP_Bullet_SNP_Piercing4, 0, 9, 50, 1)
* 战术咸鱼 (1207): 一根腌的很透的咸鱼，梆硬。 (SaltedFish, 0, 6, 2677, 1)
* 猪肉刀 (1208): 看上去很普通，但材质好像一点都不普通，甚至可以挡住子弹。 (ButcherKnife, 0, 5, 3769, 1)
* 玩具枪 (1209): 威力非常小。 (SMG_ArcadeGun_Normal, 0, 7, 1555, 1)
* 配方：可乐 (1210): 制造可乐的配方。 (Formula_Cola, 0, 9, 1000, 1)
* 风暴工作头盔 (1213): 使用特殊材质制造的工作头盔，虽然抵挡子弹的能力很差，但穿上一整套可以抵御空间风暴早期的扰动。 (HelmatLV1StormProtection, 0, 3, 768, 1)
* 防御力场操作说明 (1214): 手写的防御力场操作说明，字迹有些潦草，但看着有些熟悉。 (Quest_DefenceShield_Text, 0, 4, 350, 1)
* 蓝图：五级防弹衣 (1215): 用于在工作台制作五级防弹衣的蓝图。 (BP_ArmorLV5, 0, 7, 1500, 1)
* 蓝图：空间防护服终极版 (1216): 用于在工作台制作空间防护服终极版的蓝图。 (BP_ArmorLV5StormProtection, 0, 7, 9798, 1)
* 蓝图：五级作战防弹衣 (1217): 用于在工作台制作五级作战防弹衣的蓝图。 (BP_ArmorLV5_2, 0, 7, 1500, 1)
* 蓝图：五级重型防弹衣 (1218): 用于在工作台制作五级重型防弹衣的蓝图。 (BP_ArmorLV5_3, 0, 7, 1500, 1)
* 蓝图：六级防弹衣 (1219): 用于在工作台制作六级防弹衣的蓝图。 (BP_ArmorLV6, 0, 7, 1500, 1)
* 蓝图：行军背包MAX (1220): 用于在工作台制作行军背包MAX的蓝图。 (BP_BackpackLV5, 0, 7, 1500, 1)
* 蓝图：SCIFI面罩 (1221): 用于在工作台制作SCIFI面罩的蓝图。 (BP_HelmatLV5, 0, 7, 1500, 1)
* 蓝图：空间防护头盔最终版 (1222): 用于在工作台制作空间防护头盔最终版的蓝图。 (BP_HelmatLV5StormProtection, 0, 7, 7898, 1)
* 蓝图：五级轻型头盔 (1223): 用于在工作台制作五级轻型头盔的蓝图。 (BP_HelmatLV5_1Hear, 0, 7, 1500, 1)
* 蓝图：五级作战头盔 (1224): 用于在工作台制作五级作战头盔的蓝图。 (BP_HelmatLV5_2, 0, 7, 1500, 1)
